region,date,dis,id,catg,target
306,12/6/1984,63,train_Client_100799,11,0
311,26/3/2014,63,train_Client_1008,11,0
101,6/11/2013,60,train_Client_10080,11,0
107,31/5/2007,69,train_Client_100800,11,0
101,30/11/2000,60,train_Client_100802,11,0
101,29/7/2003,60,train_Client_100803,11,0
311,4/10/1995,63,train_Client_100804,11,0
101,23/12/2013,60,train_Client_100805,11,0
305,21/6/2006,62,train_Client_100806,11,0
101,28/12/2015,60,train_Client_100808,11,0
103,1/4/2005,69,train_Client_100809,11,0
101,5/2/2009,60,train_Client_10081,11,0
306,20/11/2015,63,train_Client_100810,11,0
101,16/11/2000,60,train_Client_100812,11,0
306,10/12/2016,63,train_Client_100814,11,0
310,30/9/1999,62,train_Client_100815,11,0
301,7/6/2013,62,train_Client_100816,11,0
311,21/6/2000,63,train_Client_100817,11,0
309,19/11/2012,62,train_Client_100818,11,0
101,24/10/2001,60,train_Client_100819,11,0
107,7/11/2016,69,train_Client_10082,11,0
103,29/11/2016,69,train_Client_100821,11,0
101,4/11/2008,60,train_Client_100823,11,0
302,5/4/2018,62,train_Client_100824,11,0
105,31/3/1999,69,train_Client_100825,11,0
101,1/3/2005,60,train_Client_100826,11,0
305,27/1/2012,62,train_Client_100827,11,0
101,30/5/1991,60,train_Client_100828,11,0
311,13/6/1988,63,train_Client_100829,11,0
101,11/9/1990,60,train_Client_10083,11,0
312,17/7/2013,63,train_Client_100830,12,0
309,14/3/1995,62,train_Client_100831,11,0
101,16/4/1998,60,train_Client_100832,11,0
372,31/12/1993,63,train_Client_100833,11,0
306,18/11/1998,63,train_Client_100834,11,0
303,7/7/2014,62,train_Client_100835,11,0
104,15/9/2012,69,train_Client_100837,11,0
303,27/11/1996,62,train_Client_100839,11,0
104,27/1/1986,69,train_Client_10084,11,0
101,23/7/2013,60,train_Client_100840,11,0
307,5/5/2005,62,train_Client_100841,11,0
104,27/4/2009,69,train_Client_100842,11,0
311,7/5/2015,63,train_Client_100845,11,0
101,15/4/2010,60,train_Client_100846,11,0
305,19/7/2011,62,train_Client_100847,11,0
310,15/1/2016,62,train_Client_100849,11,0
101,28/7/2011,60,train_Client_10085,11,0
101,18/8/1988,60,train_Client_100851,11,0
311,15/12/2012,63,train_Client_100852,11,0
101,2/4/2010,60,train_Client_100853,11,0
107,27/1/2012,69,train_Client_100854,11,0
104,29/3/1978,69,train_Client_100855,11,0
307,18/12/1985,62,train_Client_100856,11,0
312,31/12/2004,63,train_Client_100857,11,0
310,31/8/2001,62,train_Client_100858,11,0
304,17/2/1984,62,train_Client_100859,11,0
307,2/8/2014,62,train_Client_100860,11,0
101,3/12/2014,60,train_Client_100865,11,0
107,26/11/1987,69,train_Client_100866,11,0
302,2/4/2015,62,train_Client_100868,11,0
107,24/10/2013,69,train_Client_100869,11,0
303,23/3/2000,62,train_Client_100871,11,0
104,4/12/2009,69,train_Client_100874,11,0
301,29/10/2008,62,train_Client_100875,11,0
312,19/10/2016,63,train_Client_100877,11,0
101,7/8/2009,60,train_Client_100878,11,0
101,20/9/1994,60,train_Client_10088,11,0
310,23/5/1995,62,train_Client_100880,11,0
104,25/5/2001,69,train_Client_100881,11,0
311,16/12/2008,63,train_Client_100882,11,0
311,24/12/1993,63,train_Client_100883,11,1
304,18/12/2002,62,train_Client_100884,11,0
103,15/3/2010,69,train_Client_100885,11,0
101,27/9/1991,60,train_Client_100886,11,0
371,17/10/2008,62,train_Client_100887,11,0
103,29/11/2011,69,train_Client_100889,11,0
311,8/12/1997,63,train_Client_100890,51,0
107,15/6/2016,69,train_Client_100891,11,0
107,11/3/2014,69,train_Client_100892,11,0
304,2/11/2012,62,train_Client_100893,11,0
302,2/6/2016,62,train_Client_100894,11,0
302,3/12/2009,62,train_Client_100896,11,1
107,4/4/2015,69,train_Client_100897,11,0
312,4/1/2007,63,train_Client_100898,11,0
312,31/10/1989,63,train_Client_100899,11,0
101,10/1/2010,60,train_Client_1009,11,0
307,8/9/1979,62,train_Client_10090,11,0
103,27/12/2010,69,train_Client_100901,11,1
107,11/1/2008,69,train_Client_100903,11,0
107,28/9/1992,69,train_Client_100904,11,0
371,22/12/2004,62,train_Client_100905,11,0
310,1/9/2008,62,train_Client_100906,12,0
307,18/5/1984,62,train_Client_10091,11,0
304,20/10/1994,62,train_Client_100910,11,0
306,28/6/1979,63,train_Client_100914,11,0
101,1/2/2019,60,train_Client_100915,11,0
101,15/3/1995,60,train_Client_100917,11,0
104,10/9/1981,69,train_Client_100918,11,0
312,2/6/2014,63,train_Client_100920,11,0
104,28/12/1993,69,train_Client_100921,11,0
104,19/5/2006,69,train_Client_100922,11,0
104,25/5/1998,69,train_Client_100923,11,0
303,28/11/2006,62,train_Client_100924,11,0
101,26/3/1997,60,train_Client_100926,11,0
101,7/5/1997,60,train_Client_10093,11,0
301,19/1/2010,62,train_Client_100930,11,0
104,30/4/2014,69,train_Client_100931,11,0
104,16/5/2013,69,train_Client_100932,11,0
101,5/11/2002,60,train_Client_100933,11,0
309,8/12/1986,62,train_Client_100934,11,0
311,20/1/1993,63,train_Client_100936,11,0
311,28/11/2007,63,train_Client_100937,11,0
310,9/5/2006,62,train_Client_100938,11,0
301,3/6/1987,62,train_Client_10094,11,1
307,31/5/1982,62,train_Client_100940,11,0
107,29/8/2009,69,train_Client_100941,11,0
313,17/2/2015,63,train_Client_100942,11,0
305,10/5/2011,62,train_Client_100943,11,0
302,31/12/2016,62,train_Client_100944,11,0
103,16/10/2012,69,train_Client_100945,11,0
107,20/8/1986,69,train_Client_100947,12,0
311,7/6/2002,63,train_Client_100948,11,0
103,23/11/2012,69,train_Client_100951,11,0
101,19/6/1980,60,train_Client_100952,11,0
104,17/3/2014,69,train_Client_100953,11,0
311,11/2/2014,63,train_Client_100956,11,1
305,13/5/2002,62,train_Client_100957,11,0
103,31/10/2003,69,train_Client_100958,11,0
310,28/9/2016,62,train_Client_100960,11,0
101,29/1/2010,60,train_Client_100965,11,0
101,31/8/1990,60,train_Client_100966,12,0
311,13/4/2011,63,train_Client_100967,11,0
371,9/10/2000,62,train_Client_100968,11,0
104,4/5/1988,69,train_Client_100969,11,0
303,8/12/1986,62,train_Client_10097,11,0
307,3/5/2007,62,train_Client_100972,11,1
313,30/9/1994,63,train_Client_100975,11,0
310,3/12/1996,62,train_Client_100977,11,0
103,25/12/2010,69,train_Client_100978,11,0
101,25/5/1999,60,train_Client_100979,11,0
104,20/12/1994,69,train_Client_10098,11,0
103,30/9/1981,69,train_Client_100981,11,0
101,5/5/2011,60,train_Client_100983,11,0
303,7/2/2011,62,train_Client_100984,11,0
104,31/8/1994,69,train_Client_100985,11,0
104,29/8/1994,69,train_Client_100986,11,0
302,7/3/2008,62,train_Client_100987,11,0
301,27/11/2012,62,train_Client_100988,11,0
307,19/11/2007,62,train_Client_100989,11,0
101,20/5/2010,60,train_Client_10099,11,0
103,15/7/2011,69,train_Client_100990,11,0
101,17/5/1977,60,train_Client_100991,11,0
310,29/6/2015,62,train_Client_100993,11,0
101,24/3/2010,60,train_Client_100994,11,0
101,30/11/2012,60,train_Client_100996,11,0
104,30/8/1995,69,train_Client_100998,11,0
303,28/1/2015,62,train_Client_100999,11,0
103,25/2/2016,69,train_Client_1010,11,1
304,22/4/1996,62,train_Client_101000,11,0
310,23/5/2005,62,train_Client_101001,11,0
305,13/11/2010,62,train_Client_101002,11,0
309,10/2/1986,62,train_Client_101005,11,0
101,12/11/2013,60,train_Client_101006,11,0
101,4/5/1994,60,train_Client_101008,11,0
104,3/10/1983,69,train_Client_101009,11,0
103,1/8/2017,69,train_Client_101010,11,0
311,27/10/1994,63,train_Client_101011,11,0
101,22/3/2017,60,train_Client_101013,11,0
101,13/2/2012,60,train_Client_101014,11,0
107,4/3/2008,69,train_Client_101015,11,0
104,29/12/2004,69,train_Client_101017,11,0
303,16/11/2005,62,train_Client_101018,11,1
103,27/9/1994,69,train_Client_101019,11,0
101,16/7/2015,60,train_Client_101020,11,0
101,16/4/2013,60,train_Client_101023,11,0
103,18/6/1993,69,train_Client_101024,11,0
101,17/10/2007,60,train_Client_101026,11,0
309,13/1/2010,62,train_Client_101027,11,0
101,16/8/1989,60,train_Client_10103,11,0
310,18/7/2017,62,train_Client_101030,11,0
310,22/6/2015,62,train_Client_101031,11,0
101,1/4/2013,60,train_Client_101032,12,0
101,17/12/2008,60,train_Client_101033,11,0
103,12/5/1998,69,train_Client_101035,11,0
101,31/12/1994,60,train_Client_101036,11,0
309,31/3/2016,62,train_Client_10104,11,0
311,20/11/2006,63,train_Client_101040,11,0
311,6/5/1994,63,train_Client_101041,11,0
309,25/10/1999,62,train_Client_101046,11,0
105,9/5/2017,69,train_Client_101047,11,0
304,21/10/2014,62,train_Client_101048,11,0
101,11/11/2013,60,train_Client_101049,11,0
307,23/1/2013,62,train_Client_10105,11,0
104,3/3/2010,69,train_Client_101051,11,0
302,15/10/2008,62,train_Client_101053,11,0
101,15/12/1986,60,train_Client_101054,11,0
101,23/6/1995,60,train_Client_101055,11,0
101,19/7/1983,60,train_Client_101057,11,0
107,9/9/2011,69,train_Client_101058,11,0
104,4/7/2013,69,train_Client_101059,11,0
303,21/1/2002,62,train_Client_10106,12,0
101,23/5/1995,63,train_Client_101060,11,0
101,17/1/1979,60,train_Client_101061,11,0
104,13/11/2010,69,train_Client_101062,11,0
101,18/2/2009,60,train_Client_101063,11,0
101,25/5/1999,60,train_Client_101064,11,0
303,13/10/2008,62,train_Client_101065,11,0
399,3/5/1991,63,train_Client_101066,11,0
101,27/7/2001,60,train_Client_101067,11,0
101,16/5/2012,60,train_Client_101068,11,0
103,4/6/2010,69,train_Client_101069,11,0
101,5/2/2007,60,train_Client_101071,11,0
107,31/5/2017,69,train_Client_101072,11,0
104,16/4/1977,69,train_Client_101073,11,0
311,30/4/2016,63,train_Client_101074,11,0
372,17/12/1992,63,train_Client_101075,11,1
304,30/6/2003,62,train_Client_101076,11,0
312,28/11/2003,63,train_Client_101078,11,0
309,15/5/2006,62,train_Client_101079,11,0
313,11/2/2013,63,train_Client_101080,11,0
305,27/9/2006,62,train_Client_101082,11,0
312,11/4/1990,63,train_Client_101083,11,1
307,21/3/2014,62,train_Client_101084,11,0
104,28/5/2014,69,train_Client_101085,11,0
311,22/9/2012,63,train_Client_101086,11,0
310,3/12/1996,62,train_Client_101089,11,0
101,21/6/2000,60,train_Client_10109,11,0
107,13/12/1993,69,train_Client_101090,11,0
311,26/12/1994,63,train_Client_101091,11,0
310,5/10/2017,62,train_Client_101092,11,0
310,3/8/2017,62,train_Client_101093,11,0
307,5/12/1991,62,train_Client_101094,11,0
107,5/12/2014,69,train_Client_101096,11,0
101,5/1/2017,60,train_Client_101098,11,0
101,2/12/1993,60,train_Client_101099,11,0
310,14/9/1993,62,train_Client_101100,11,0
103,11/7/2017,69,train_Client_101101,11,0
107,18/4/2017,69,train_Client_101102,11,0
310,11/7/2017,62,train_Client_101103,11,0
371,2/10/2018,62,train_Client_101105,11,0
303,30/11/2000,62,train_Client_101106,12,0
312,29/10/2012,63,train_Client_101107,11,0
307,1/7/2015,62,train_Client_101108,11,0
371,31/12/1996,62,train_Client_101109,11,0
301,18/9/1984,62,train_Client_101110,11,0
371,4/11/2015,62,train_Client_101111,11,0
311,5/12/2009,63,train_Client_101112,11,0
311,6/5/1994,63,train_Client_101113,11,0
105,4/12/2009,69,train_Client_101114,11,0
101,3/10/2011,60,train_Client_101115,11,0
103,27/7/2017,69,train_Client_101116,11,0
311,2/11/2013,63,train_Client_101118,11,0
303,13/12/2010,62,train_Client_101119,11,0
311,19/11/2013,63,train_Client_10112,11,0
101,10/1/2014,60,train_Client_101120,11,0
104,15/9/2005,69,train_Client_101122,11,0
371,23/5/1995,62,train_Client_101124,11,0
303,22/11/1984,62,train_Client_101125,11,0
104,17/11/2016,69,train_Client_101127,11,0
310,28/2/1978,62,train_Client_101129,11,0
101,27/3/2002,60,train_Client_10113,11,0
101,14/10/2016,60,train_Client_101130,11,0
101,18/10/2016,60,train_Client_101133,11,0
105,20/5/2005,69,train_Client_101136,11,0
107,20/11/2015,69,train_Client_101138,11,0
101,18/4/2008,60,train_Client_101139,11,0
104,31/12/1981,69,train_Client_101140,11,0
305,24/3/2011,62,train_Client_101141,11,0
310,3/8/2018,62,train_Client_101142,11,0
104,1/7/2015,69,train_Client_101143,11,0
101,7/3/1988,60,train_Client_101144,11,0
103,29/1/2014,69,train_Client_101145,11,0
101,28/10/1985,60,train_Client_101147,11,0
303,6/4/2017,62,train_Client_101148,11,0
104,18/5/2009,69,train_Client_101149,11,0
302,8/12/1994,62,train_Client_101150,11,0
101,1/12/2004,60,train_Client_101151,11,0
302,20/11/1997,62,train_Client_101154,11,0
101,31/5/2011,60,train_Client_101155,11,0
301,15/2/2010,62,train_Client_101156,11,1
103,25/9/2010,69,train_Client_10116,11,0
101,5/2/1990,60,train_Client_101160,11,0
104,12/5/1998,69,train_Client_101161,11,0
309,30/11/2010,62,train_Client_101162,12,1
307,8/5/1982,62,train_Client_101163,11,0
307,18/6/2011,62,train_Client_101164,11,0
104,26/12/2011,69,train_Client_101165,11,0
312,16/11/2015,63,train_Client_101167,11,0
311,12/1/1994,63,train_Client_101168,11,0
107,13/12/2011,69,train_Client_101170,11,0
101,21/10/1981,60,train_Client_101171,11,0
372,26/2/2013,63,train_Client_101175,11,0
309,18/11/2016,62,train_Client_101177,11,0
311,9/2/2015,63,train_Client_101179,11,0
311,29/6/2006,63,train_Client_10118,11,1
104,23/7/2002,69,train_Client_101180,11,0
101,20/11/2012,60,train_Client_101181,11,0
101,19/7/2000,60,train_Client_101183,11,0
101,19/3/2004,60,train_Client_101185,11,0
303,2/1/2008,62,train_Client_101186,11,0
101,27/5/1978,60,train_Client_101187,11,0
303,27/9/2011,62,train_Client_101191,11,0
311,30/10/2009,63,train_Client_101193,11,0
310,26/9/2000,62,train_Client_101196,11,0
372,30/12/1995,63,train_Client_101198,11,0
307,20/11/2000,62,train_Client_101199,11,0
307,21/6/2014,62,train_Client_1012,11,0
311,17/2/2016,63,train_Client_101200,11,0
311,26/1/2000,63,train_Client_101201,11,0
101,18/11/2004,60,train_Client_101202,11,0
303,12/10/2018,62,train_Client_101203,11,0
101,17/12/2012,60,train_Client_101204,11,0
107,17/2/2006,69,train_Client_101205,11,0
313,8/11/2012,63,train_Client_101208,11,0
301,29/12/2005,62,train_Client_10121,11,0
103,30/8/2007,69,train_Client_101210,11,0
302,30/7/2007,62,train_Client_101211,11,0
104,18/3/2004,69,train_Client_101212,11,0
104,20/9/2012,69,train_Client_101215,11,0
306,27/12/1990,63,train_Client_101217,11,0
101,30/10/1985,60,train_Client_101218,11,0
104,26/6/1995,69,train_Client_101219,11,0
101,24/9/2010,60,train_Client_10122,11,0
101,28/5/1985,60,train_Client_101221,11,0
309,25/4/2019,62,train_Client_101222,11,0
103,9/11/2015,69,train_Client_101224,11,0
301,27/4/2006,62,train_Client_101226,11,0
311,2/4/2012,63,train_Client_101227,11,0
101,22/12/2016,60,train_Client_101229,11,0
107,22/11/1982,69,train_Client_10123,11,0
311,27/7/2010,63,train_Client_101230,11,0
103,26/1/2004,69,train_Client_101231,11,0
303,16/11/2013,62,train_Client_101232,11,0
107,3/11/2014,69,train_Client_101233,11,0
310,8/10/2018,62,train_Client_101235,11,0
379,9/12/2010,63,train_Client_101238,11,0
311,22/9/2015,63,train_Client_10124,11,0
101,5/11/1977,60,train_Client_101240,11,0
306,28/5/2015,63,train_Client_101241,11,0
104,20/2/2009,69,train_Client_101243,11,0
103,29/12/2007,69,train_Client_101244,11,0
301,31/7/2003,62,train_Client_101245,11,0
303,4/8/1978,62,train_Client_101246,12,0
310,18/6/2011,62,train_Client_101247,11,0
104,18/12/1995,69,train_Client_101249,11,0
103,1/6/2000,69,train_Client_101251,11,0
104,19/8/2008,69,train_Client_101252,11,0
103,30/6/2004,69,train_Client_101253,11,0
306,26/9/2002,63,train_Client_101254,12,0
311,14/4/1993,63,train_Client_101256,11,0
399,18/4/1981,63,train_Client_101257,11,0
105,26/5/2015,69,train_Client_101258,11,0
311,26/1/2000,63,train_Client_101259,11,0
311,8/2/2017,63,train_Client_10126,11,0
311,16/12/2008,63,train_Client_101260,11,0
101,7/1/1983,60,train_Client_101261,11,0
311,19/9/2013,63,train_Client_101262,11,0
101,20/10/2008,60,train_Client_101263,11,0
101,29/2/1988,60,train_Client_101264,11,0
311,26/6/2009,63,train_Client_101265,11,0
101,26/7/2011,60,train_Client_101266,11,0
101,26/3/2003,60,train_Client_101267,11,0
101,24/8/2007,60,train_Client_101268,11,0
104,16/6/2015,69,train_Client_101269,11,0
311,3/2/2015,63,train_Client_10127,11,0
101,11/2/2010,60,train_Client_101270,11,0
307,31/3/2010,62,train_Client_101271,11,0
311,15/6/2009,63,train_Client_101272,11,0
101,1/10/2004,60,train_Client_101273,11,0
107,25/12/2017,69,train_Client_101274,11,0
104,9/9/2017,69,train_Client_101275,11,0
104,10/8/2009,69,train_Client_101276,11,0
313,21/11/1995,63,train_Client_101279,11,0
312,20/9/1990,63,train_Client_10128,11,0
101,30/12/2013,60,train_Client_101280,11,0
101,28/2/1992,60,train_Client_101282,12,0
101,30/10/2001,60,train_Client_101283,11,0
306,30/9/2002,63,train_Client_101284,11,1
103,28/5/2012,69,train_Client_101286,11,0
101,12/1/2015,60,train_Client_101287,11,0
309,29/3/2014,62,train_Client_101288,11,0
306,20/11/1996,63,train_Client_101289,11,0
101,10/12/1992,60,train_Client_101290,11,0
311,4/12/2013,63,train_Client_101291,11,0
311,24/11/2014,63,train_Client_101295,11,0
107,4/7/2015,69,train_Client_101296,11,0
101,24/10/2013,60,train_Client_101297,11,0
305,11/2/2008,62,train_Client_101298,11,0
104,10/3/2013,69,train_Client_101299,11,0
107,4/12/2010,69,train_Client_1013,11,0
104,1/12/1980,69,train_Client_10130,11,0
304,13/3/2001,62,train_Client_101300,11,0
371,4/2/2002,62,train_Client_101301,11,0
101,16/6/2008,60,train_Client_101302,11,0
101,25/12/2013,60,train_Client_101303,11,0
302,15/11/2013,62,train_Client_101304,11,0
101,4/10/1999,60,train_Client_101305,11,0
101,13/2/2015,60,train_Client_101308,11,0
311,27/8/2016,63,train_Client_101309,11,0
104,15/7/1999,69,train_Client_101310,11,0
311,26/4/2011,63,train_Client_101311,11,0
104,16/3/2012,69,train_Client_101312,11,0
107,22/4/2005,69,train_Client_101316,11,0
371,4/4/2005,62,train_Client_101317,11,0
103,26/2/2008,69,train_Client_101318,11,0
103,28/10/2017,69,train_Client_101319,11,0
107,25/9/2010,69,train_Client_10132,11,0
104,9/10/2008,69,train_Client_101321,11,0
101,17/11/1977,60,train_Client_101322,11,0
311,17/9/1999,63,train_Client_101323,11,1
379,28/12/2011,63,train_Client_101324,11,0
307,29/5/2000,62,train_Client_101326,11,1
305,5/9/2005,62,train_Client_101327,11,0
101,7/11/2016,60,train_Client_101328,11,0
101,18/10/2004,60,train_Client_101329,11,0
104,26/7/2011,69,train_Client_10133,11,1
101,19/8/2014,63,train_Client_101330,11,0
101,29/12/2016,60,train_Client_101331,11,0
311,23/10/2015,63,train_Client_101334,11,1
101,23/11/2009,60,train_Client_101337,11,0
107,20/7/2001,69,train_Client_101338,11,0
302,21/6/2006,62,train_Client_101339,11,0
105,26/12/2002,69,train_Client_101340,11,0
313,21/5/2009,63,train_Client_101341,11,0
101,13/7/2015,60,train_Client_101342,11,0
311,25/9/1996,63,train_Client_101343,11,0
101,24/5/2007,60,train_Client_101344,11,0
107,28/1/2014,69,train_Client_101345,11,0
101,11/12/2007,60,train_Client_101346,11,0
306,26/9/1989,63,train_Client_101348,11,0
101,2/5/1983,60,train_Client_10135,11,1
104,25/12/1998,69,train_Client_101350,11,0
311,16/12/2014,63,train_Client_101351,11,0
101,15/12/2008,60,train_Client_101352,11,0
101,17/3/1979,60,train_Client_101354,11,0
306,9/2/2017,63,train_Client_101355,11,0
104,10/10/1991,69,train_Client_101356,11,0
104,7/5/2014,69,train_Client_101357,11,0
101,19/3/1981,60,train_Client_101359,11,0
